asset_video|asset_icon|name|shard_scepter|description|info|modifiers|cooldown|mana|lore|hero_id
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/hoodwink/hoodwink_aghanims_scepter|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/hoodwink_decoy.png|DECOY|SCEPTER GRANTS NEW ABILITY|Hoodwink turns invisible, increasing her movement speed, and creates a decoy illusion that starts aiming a decreased damage Sharpshooter at the nearest enemy hero. If the illusion is attacked or hit by a targeted ability, it is destroyed and it throws a lesser bushwhack towards the enemy.|ABILITY:No Target;DISPELLABLE:Yes;|ILLUSION DURATION:6;BUSHWHACK RADIUS:250;BUSHWHACK DURATION:1.6;MOVEMENT SPEED:15%;SHARPSHOOTER DAMAGE:60%;|30|60|The best traps trigger whether you touch them or not.|hoodwink
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/huskar/huskar_inner_fire|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/huskar_inner_fire.png|INNER FIRE||In a fiery rage, knocks all nearby enemies away from you to a fixed distance, dealing damage and silencing them.|ABILITY:No Target;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;DISPELLABLE:Yes;|HEALTH COST:75/100/125/150;DAMAGE:105/170/235/300;RADIUS:500;DURATION:1.5/2/2.5/3;KNOCKBACK TO:400;MOVEMENT SLOW:0%;HERO DAMAGE AS HEAL:0%;NON-HERO DAMAGE AS HEAL:0%;|17/15/13/11|0|Not even Huskar's own flesh can contain the unending expansion of his life force.|huskar
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/huskar/huskar_life_break|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/huskar_life_break.png|LIFE BREAK||Huskar draws upon his health to break an enemy's life, leaping at a target to shatter a percentage of that hero's current health and slow both their movement and attack speed. While leaping, Huskar is Debuff Immune and has 60% increased magic resistance.<br><br>DISPEL TYPE: Basic Dispel|ABILITY:Unit Target;AFFECTS:Enemy Units;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:Yes;DISPELLABLE:Yes;|DAMAGE DEALT:32%/38%/44%;DAMAGE TAKEN:32%/38%/44%;MOVEMENT SLOW:-60%;ATTACK SPEED SLOW:60/100/140;SLOW DURATION:3/4/5;TAUNT DURATION:0;CAST RANGE BONUS:0;SPLASH RADIUS:0;HEAL RADIUS:0;|16/14/12|0/0/0|No matter the danger, Huskar thrusts himself into melees that only he can survive.|huskar
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/huskar/huskar_aghanims_shard|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/huskar_inner_fire.png|INNER FIRE|SHARD ABILITY UPGRADE|Lowers Inner Fire cooldown and causes it to apply a movement speed slow and heal Huskar for a percentage of the damage dealt to enemies.||||||huskar
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/huskar/huskar_aghanims_scepter|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/huskar_life_break.png|LIFE BREAK|SCEPTER ABILITY UPGRADE|Forces the enemy target to attack Huskar and increases cast range.|||16/14/12|0/0/0|No matter the danger, Huskar thrusts himself into melees that only he can survive.|huskar
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/invoker/invoker_cold_snap|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/invoker_cold_snap.png|COLD SNAP||Invoker draws the heat from an enemy, chilling them to their very core for a duration based on the level of Quas. The enemy will take damage and be briefly frozen. Further damage taken in this state will freeze the enemy again, dealing bonus damage. The enemy can only be frozen so often, but the freeze cooldown decreases based on the level of Quas.|ABILITY:Unit Target;AFFECTS:Enemy Units;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;DISPELLABLE:Yes;|COLD SNAP DURATION (QUAS;):3/3.4/3.8/4.2/4.6/5/5.4/5.8/6.2/6.6;FREEZE DURATION:0.4;FREEZE COOLDOWN (QUAS;):0.8/0.77/0.74/0.71/0.68/0.65/0.62/0.59/0.56/0.53;FREEZE DAMAGE (QUAS;):28/36/44/52/60/68/76/84/92/100;|18|100|Sadron's Protracted Frisson.|invoker
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/invoker/invoker_ghost_walk|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/invoker_ghost_walk.png|GHOST WALK||Invoker manipulates the ice and electrical energies around him, rendering his body invisible and gaining health and mana regen. The elemental imbalance created as a consequence slows nearby enemies based on the level of Quas, and slows Invoker as well based on the level of Wex.|ABILITY:No Target;PIERCES SPELL IMMUNITY:No;DISPELLABLE:No;|DURATION:60;SLOW RADIUS:450;ENEMY SLOW (QUAS;):-20%/-25%/-30%/-35%/-40%/-45%/-50%/-55%/-60%/-65%;SELF SPEED (WEX;):-20%/-15%/-10%/-5%/0%/5%/10%/15%/20%/25%;HEALTH REGENERATION (QUAS;):2/4/6/8/10/12/14/16/18/20;MANA REGENERATION (WEX;):2/4/6/8/10/12/14/16/18/20;|32|175|Myrault's Hinder-Gast.|invoker
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/invoker/invoker_tornado|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/invoker_tornado.png|TORNADO||Unleashes a fast moving tornado that picks up enemy units in its path, suspending them helplessly in the air shortly before allowing them to plummet to their doom. Travels further based on the level of Wex. Holds enemies in the air for a duration based on the level of Quas. Deals base damage plus added damage based on levels in Wex.<br><br>DISPEL TYPE: Basic Dispel|ABILITY:Point Target;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;DISPELLABLE:Yes;|TRAVEL DISTANCE (WEX;):1500/1800/2100/2400/2700/3000/3300/3600/3900/4200;RADIUS:200;LIFT TIME (QUAS;):1.2/1.4/1.6/1.8/2/2.2/2.4/2.6/2.8/3;BASE DAMAGE:50;ADDED DAMAGE (WEX;):45/90/135/180/225/270/315/360/405/450;TWISTER DAMAGE PER SECOND (WEX;):0;TWISTER DURATION (QUAS;):0;|27|140|Claws of Tornarus.|invoker
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/invoker/invoker_emp|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/invoker_emp.png|E.M.P.||Invoker builds up a charge of electromagnetic energy at a targeted location which automatically detonates after 2.9 seconds. The detonation covers an area, draining mana based on the level of Wex. Deals damage for each point of mana drained. If EMP drains mana from an enemy hero, Invoker gains 25% of the mana drained.|ABILITY:Point Target;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;|CHARGE TIME:2.9;RADIUS:675;MAX MANA BURNED (WEX;):100/175/250/325/400/475/550/625/700/775;BURN DAMAGE:60%;DRAG SPEED:0;|27|125|Endoleon's Malevolent Perturbation.|invoker
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/invoker/invoker_alacrity|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/invoker_alacrity.png|ALACRITY||Invoker infuses an ally with an immense surge of energy, increasing their attack speed based on the level of Wex and their damage based on the level of Exort.|ABILITY:Unit Target;AFFECTS:Allied Units;DAMAGE TYPE:Physical;PIERCES SPELL IMMUNITY:Yes;DISPELLABLE:Yes;|BONUS ATTACK SPEED (WEX;):10/22/34/46/58/70/82/94/106/118;BONUS DAMAGE (EXORT;):10/22/34/46/58/70/82/94/106/118;DURATION:9;|15|90|Gaster's Mandate of Impetuous Strife.|invoker
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/invoker/invoker_chaos_meteor|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/invoker_chaos_meteor.png|CHAOS METEOR||Invoker pulls a flaming meteor from space onto the targeted location. Upon landing, the meteor rolls forward, constantly dealing damage based on the level of Exort, and rolling further based on the level of Wex. Units hit by the meteor will also be set on fire for a short time, receiving additional damage based on the level of Exort.|ABILITY:Point Target;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;DISPELLABLE:Yes;|IMPACT DELAY:1.3;RADIUS:275;TRAVEL DISTANCE (WEX;):465/615/780/930/1095/1245/1410/1575/1725/1890;CONTACT DAMAGE TICK:0.5;CONTACT DAMAGE (EXORT;):55/80/105/130/155/180/205/220/235/250;BURN DURATION:3;BURN DAMAGE PER SECOND (EXORT;):10/15/20/25/30/35/40/45/50/55;|50|200|Tarak's Descent of Fire.|invoker
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/invoker/invoker_sun_strike|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/invoker_sun_strike.png|SUN STRIKE||Sends a catastrophic ray of fierce energy from the sun at any targeted location, incinerating all enemies standing beneath it once it reaches the earth. Deals damage based on the level of Exort, however this damage is spread evenly over all enemies hit.|ABILITY:Point Target;DAMAGE TYPE:Pure;PIERCES SPELL IMMUNITY:Yes;|DELAY:1.7;RADIUS:175;DAMAGE (EXORT;):175/225/275/325/375/425/475/525/575/625;|23|175|Harlek's Incantation of Incineration.|invoker
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/invoker/invoker_forge_spirit|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/invoker_forge_spirit.png|FORGE SPIRIT||Invoker forges a spirit embodying the strength of fire and fortitude of ice. Damage and armor are based on the level of Exort while attack range, health, and duration are based on the level of Quas. The elemental's scorching attack is capable of melting the armor of enemy heroes. The number of spirits spawned is determined by the lower level of Quas and Exort.|ABILITY:No Target;PIERCES SPELL IMMUNITY:No;|DAMAGE (EXORT;):20/30/40/50/60/70/80/90/100/110;ARMOR (EXORT;):0/1/2/3/4/5/6/7/8/9;ATTACK RANGE (QUAS;):305/360/415/470/525/580/635/690/745/800;HEALTH (QUAS;):300/400/500/600/700/800/900/1000/1100/1200;DURATION (QUAS;):24/30/36/42/48/54/60/66/72/78;SPIRIT COUNT (QUAS;):1/1/1/2/2/2/2/3/3/3;SPIRIT COUNT (EXORT;):1/1/1/2/2/2/2/3/3/3;|27|75|Culween's Most Cunning Fabrications.|invoker
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/invoker/invoker_ice_wall|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/invoker_ice_wall.png|ICE WALL||Generates a wall of solid ice directly in front of Invoker for a duration based on the level of Quas. The bitter cold emanating from it greatly slows nearby enemies based on the level of Quas and deals damage each second based on the level of Exort.|ABILITY:No Target;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;DISPELLABLE:No;|WALL DURATION (QUAS;):3/4/5/6/7/8/9/10/11/12;MOVEMENT SLOW (QUAS;):-20%/-40%/-60%/-80%/-100%/-120%/-140%/-160%/-180%/-200%;SLOW DURATION:2;DAMAGE PER SECOND (EXORT;):30/35/40/45/50/55/60/65/70/75;WALL LENGTH:1200;WALL WIDTH:105;ROOT DURATION (QUAS;):0;ROOT DAMAGE (QUAS;):0;|23|125|Killing Wall of Koryx.|invoker
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/invoker/invoker_deafening_blast|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/invoker_deafening_blast.png|DEAFENING BLAST||Invoker unleashes a mighty sonic wave in front of him, dealing damage to any enemy unit it collides with based on the level of Exort. The sheer impact from the blast is enough to knock those enemy units back for a duration based on the level of Quas, then disarm their attacks for a duration based on the level of Wex.|ABILITY:Point Target;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;DISPELLABLE:No;|TRAVEL DISTANCE:1000;DAMAGE (EXORT;):70/110/150/190/230/270/310/350/390/430;KNOCKBACK DURATION (QUAS;):1.1/1.2/1.3/1.4/1.5/1.6/1.7/1.8/1.9/2;DISARM DURATION (WEX;):1.5/2/2.5/3/3.5/4/4.5/5/5.5/6;|36|250|Buluphont's Aureal Incapacitator.|invoker
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/invoker/invoker_aghanims_shard|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/invoker_ghost_walk.png|GHOST WALK|SHARD ABILITY UPGRADE|||||||invoker
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/wisp/wisp_tether|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/wisp_tether.png|TETHER||Tethers Io to an allied unit, granting bonus movement speed to both. When Io restores health or mana, the tethered unit gains a portion of that amount. The tether breaks when the allied unit moves too far away, or Io cancels the tether. Tether slows enemies touching it.|ABILITY:Unit Target;AFFECTS:Allies;PIERCES SPELL IMMUNITY:Yes;DISPELLABLE:No;|MAX TETHER DISTANCE:1000;MOVEMENT SPEED BONUS:6%/8%/10%/12%;HP/MANA TRANSFER:60%/80%/100%/120%;ENEMY MOVE/ATTACK SLOW:15%/30%/45%/60%;DAMAGE PER SECOND:0;|12|40/40/40/40/40|The benevolent touch of Io brings strength from between the planes.|io
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/wisp/wisp_spirits|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/wisp_spirits.png|SPIRITS||Summon five particle spirits that dance in a circle around Io. If a particle collides with an enemy hero, it explodes, damaging all enemy units in an area around it. Creeps take minor damage from touching a particle spirit, but do not cause them to explode. When its duration ends, any remaining Spirits explode.|ABILITY:No Target;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;DISPELLABLE:No;|CREEP DAMAGE:12/18/24/30;HERO DAMAGE:30/50/70/90;OSCILLATION RADIUS:650;EXPLOSION RADIUS:360;DURATION:19;MOVEMENT SLOW:0%;SLOW DURATION:0;|22/21/20/19|100/110/120/130|Io twists the particles of the universe with its unimaginable capabilities.|io
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/wisp/wisp_overcharge|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/wisp_overcharge.png|OVERCHARGE||Io gains health regeneration based on max health. If Io is Tethered to an ally, that unit also gains any bonuses granted by Overcharge.|ABILITY:No Target;DISPELLABLE:No;|BONUS ATTACK SPEED:0/0/0/0;SPELL AMPLIFICATION:0%/0%/0%/0%;BONUS ARMOR:0/0/0/0;BONUS MAGIC RESISTANCE:0%/0%/0%/0%;MAX HEALTH REGEN:0.5%/0.6%/0.7%/0.8%;DURATION:8;|25/22/19/16|40/60/80/100|Drawing on the energy of matter from all worlds, Io begins the unravelling of time.|io
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/wisp/wisp_relocate|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/wisp_relocate.png|RELOCATE||Teleports Io and a tethered ally to any location. After the spell expires, Io and the tethered ally will return to their original location. Double-click to teleport to your team's base fountain.|ABILITY:Point Target;DISPELLABLE:No;|CAST TIME:3.5/3.25/3;RETURN TIME:12;|90/80/70|175|Io is the embodiment of the mystery of the universe.|io
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/wisp/wisp_aghanims_shard|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/wisp_tether.png|TETHER|SHARD ABILITY UPGRADE|Tether damages enemies touching it. Io is healed for 50% of the damage done.||||||io
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/wisp/wisp_aghanims_scepter|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/wisp_spirits.png|SPIRITS|SCEPTER ABILITY UPGRADE|Spirits now passively spawn around Io constantly every second up to the max. Spirits colliding with enemy Heroes slows them briefly. Can be activated to explode spirits.|||22/21/20/19|100/110/120/130|Io twists the particles of the universe with its unimaginable capabilities.|io
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/jakiro/jakiro_dual_breath|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/jakiro_dual_breath.png|DUAL BREATH||An icy blast followed by a wave of fire launches out in a path in front of Jakiro. The ice slows enemies, while the fire delivers damage over time.|ABILITY:Unit Target;AFFECTS:Enemy Units;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;DISPELLABLE:Yes;|START RADIUS:150;END RADIUS:275;BURN DAMAGE:20/40/60/80;MOVE SLOW:-25%/-30%/-35%/-40%;ATTACK SLOW:-25/-30/-35/-40;DURATION:5;|10|135/150/165/180|Pyrexae dragons have tremendously dangerous breath for each branch of the species; combining them is unimaginable.|jakiro
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/jakiro/jakiro_ice_path|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/jakiro_ice_path.png|ICE PATH||Creates a path of ice that stuns and damages enemies that touch it.|ABILITY:Point Target;AFFECTS:Enemy Units;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;DISPELLABLE:Only Strong Dispels;|FORMATION DELAY:0.2;MAX STUN DURATION:1.25/1.5/1.75/2;PATH DURATION:3/3.5/4/4.5;RADIUS:150;BASE DAMAGE:50;SECONDARY DAMAGE:0/0/0/0;SECONDARY STUN DURATION:0;|20/17/14/11|100|Jakiro's cunning right head calls upon its frozen heritage, glazing the earth with blistering cold.|jakiro
https://cdn.steamstatic.com/apps/dota2/videos/dota_react/abilities/jakiro/jakiro_liquid_fire|https://cdn.steamstatic.com/apps/dota2/images/dota_react/abilities/jakiro_liquid_fire.png|LIQUID FIRE||Jakiro burns his enemies in an area of effect with fire added to his attack, while slowing their attacks. Shares a cooldown with Liquid Frost.|ABILITY:Unit Target;AFFECTS:Enemy Units and Buildings;DAMAGE TYPE:Magical;PIERCES SPELL IMMUNITY:No;DISPELLABLE:Yes;|ATTACK SLOW:-30/-40/-50/-60;RADIUS:300;BURN DAMAGE:20/30/40/50;BUILDING DAMAGE:75%;DURATION:5;|13/10/7/4|0|The left maw of Jakiro opens, laying waste to any in its path.|jakiro
